"","household_id","hhid","hhgroup","sample_segment","sample_source","survey_year","seattle_home","sample_county","final_cnty","cityofredmond","final_home_haddress","final_home_puma10","final_home_uvnum","final_home_rgcnum","final_home_is_rgc","final_home_jurisdiction","travelweek","traveldate","dayofweek","hhsize","hhsize_simple","vehicle_count","lifecycle","lifecycle_simple","hhincome_broad","hhincome_simple","hhincome_dichot","hhincome_detailed","hhincome_followup","hh_race_category","hh_race_poc","hh_race_apoc","google_translate","numdayscomplete","day1complete","day2complete","day3complete","day4complete","day5complete","day6complete","day7complete","numtrips","nwkdays","car_share","rent_own","res_dur","res_type","res_months","offpark","streetpark","prev_home_wa","prev_home_address","prev_home_tract","prev_home_block","prev_home_bg","prev_home_puma10","prev_home_tract10","prev_home_seattle","prev_home_rgcname","prev_home_jurisdiction","prev_home_taz2010","prev_home_notwa_notus","prev_home_notwa_city","prev_home_notwa_state","prev_home_notwa_zip","prev_rent_own","prev_res_type","res_factors_30min","res_factors_afford","res_factors_closefam","res_factors_cultural","res_factors_hhchange","res_factors_hwy","res_factors_school","res_factors_space","res_factors_transit","res_factors_walk","prev_res_factors_housing_cost","prev_res_factors_income_change","prev_res_factors_community_change","prev_res_factors_hh_size","prev_res_factors_more_space","prev_res_factors_less_space","prev_res_factors_employment","prev_res_factors_school","prev_res_factors_crime","prev_res_factors_quality","prev_res_factors_forced","prev_res_factors_no_answer","prev_res_factors_other","prev_res_factors_specify","prev_res_factors_covid_flexibility","prev_res_factors_covid_health","rmove_optin","diary_incentive_type","extra_incentive","call_center_recruit","mobile_device","contact_email","contact_phone","foreign_language","broadband","final_home_lat","final_home_lng","final_home_tract10","final_home_tract20","prev_home_lat","prev_home_lng","cityofseattle","home_city_name","prev_res_factors_displaced","numadults","numchildren","numworkers","offpark_cost","hh_weight_2021","hh_weight_2017","hh_weight_2019","hh_weight_2017_2019","hh_wt_2019","displaced","hhincome_intermediate","hh_age","hh_race_sep","hh_race"
"528",191027775,191027775,"rMove","King - Over - Med",NA,2019,"Home not in Seattle","King","King",NA,NA,11607,"(None)","Redmond Downtown","RGC","Redmond",2,NA,"Tuesday","4 people","4+ people","1 vehicle","Household includes children under 5","Household has kids","$75,000-$99,999","$75,000-$99,999","$75,000+","$75,000-$99,999","Missing: Skip Logic","Asian","POC","Asian POC","No",NA,NA,NA,NA,NA,NA,NA,NA,87,"4","No","Rent","Less than a year","Building with 4 or more apartments/condos","9-11 months of the year",NA,NA,"Yes, previous home was in Washington",NA,53033022803,530330228032012,530330228032,11607,53033022803,"outside Seattle",NA,"Redmond",1624,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Townhouse (attached house)","Very important","Very important","Very important",NA,NA,"Very important","Very important","Neither or N/A","Very important","Very important","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Selected rMove when offered","Missing: Skip Logic",NA,"No","Yes","Selected","Selected","No",NA,47.67746,-122.11896,53033032324,53033032324,47.64608,-122.11703,"No","Redmond","Displaced",2,2,1,NA,NA,NA,129.221993720021,64.6109968600105,175.640530728747,1,"$75,000-$99,999","Household with children",NA,NA
"529",191027920,191027920,"rSurvey","UV 50%",NA,2019,"Home in Seattle","King","King",NA,NA,11602,"Ravenna","Seattle University Community","RGC","Seattle",6,NA,"Wednesday","1 person","1 person","0 (no vehicles)","Household size = 1, Householder age 35 - 64","35-64","$25,000-$49,999","$25,000-$49,999","Under $75,000","$25,000-$34,999","Missing: Skip Logic","Hispanic","POC","Non-Asian POC","No",NA,NA,NA,NA,NA,NA,NA,NA,6,"1","No","Rent","Less than a year","Building with 4 or more apartments/condos","6-8 months of the year",NA,NA,"Yes, previous home was in Washington",NA,53033001300,530330013001012,530330013001,11601,53033001300,"in Seattle",NA,"Seattle",73,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Single-family house (detached house)","Very important","Somewhat important","Somewhat unimportant",NA,NA,"Somewhat unimportant","Very unimportant","Very unimportant","Very important","Very important","Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Starbucks e-gift card (delivered by email)",NA,"No","Yes","Selected","Selected","No",NA,47.66406,-122.30624,53033004302,53033004302,47.70196,-122.33623,"Yes","Seattle","Displaced",1,0,1,NA,NA,NA,9.3747466677931,4.68737333389655,72.6438786043498,1,"$25,000-$49,999","Household age 35-64",NA,NA
"530",191032098,191032098,"rSurvey","UV 50%",NA,2019,"Home in Seattle","King","King",NA,NA,11602,"Ravenna","Seattle University Community","RGC","Seattle",4,NA,"Wednesday","1 person","1 person","0 (no vehicles)","Household size = 1, Householder under age 35","Under 35 years, no kids","$25,000-$49,999","$25,000-$49,999","Under $75,000","$25,000-$34,999","Missing: Skip Logic","Asian","POC","Asian POC","No",NA,NA,NA,NA,NA,NA,NA,NA,2,"1","No","Rent","Between 1 and 2 years","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033010401,530330104012025,530330104012,11605,53033010401,"in Seattle",NA,"Seattle",766,"Not Selected",NA,"Missing: Skip Logic",NA,"Other","Townhouse (attached house)","Somewhat important","Very important","Somewhat important",NA,NA,"Neither or N/A","Neither or N/A","Very important","Very important","Very important","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Selected","No",NA,47.66406,-122.30624,53033004302,53033004302,47.54997,-122.28992,"Yes","Seattle","Not Displaced",1,0,1,NA,NA,NA,127.405604505262,63.702802252631,14.910033805986,0,"$25,000-$49,999","Household excl. age 18-34",NA,NA
"531",191043387,191043387,"rSurvey","UV 20%",NA,2019,"Home in Seattle","King","King",NA,NA,11604,"23rd & Union-Jackson","Not RGC","Not RGC","Seattle",4,NA,"Tuesday","1 person","1 person","1 vehicle","Household size = 1, Householder age 35 - 64","35-64","$100,000 or more","$100,000 or more","$75,000+","$100,000-$149,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,4,"1","No","Own/paying mortgage","Between 1 and 2 years","Townhouse (attached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033007500,530330075001006,530330075001,11604,53033007500,"in Seattle","Seattle First Hill/Capitol Hill","Seattle",425,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Somewhat important","Very important","Somewhat important",NA,NA,"Very important","Very important","Somewhat important","Very important","Very important","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","Yes","Selected","Not Selected","No",NA,47.60117,-122.29976,53033008900,53033008900,47.62178,-122.31338,"Yes","Seattle","Displaced",1,0,1,NA,NA,NA,26.4548497891885,13.2274248945943,41.2827168540445,1,"$100,000-$149,999","Household age 35-64","White Only","White"
"532",192007791,192007791,"rSurvey","King - Over - Low",NA,2019,"Home not in Seattle","King","King",NA,NA,11606,"(None)","Not RGC","Not RGC","Shoreline",6,NA,"Thursday","3 people","3 people","2 vehicles","Household includes children under 5","Household has kids","$100,000 or more","$100,000 or more","$75,000+","$150,000-$199,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,14,"1","No","Own/paying mortgage","Between 2 and 3 years","Single-family house (detached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033032325,530330323252011,530330323252,11607,53033032325,"outside Seattle",NA,"Redmond",1681,"Not Selected",NA,"Missing: Skip Logic",NA,"Other","Single-family house (detached house)","Somewhat important","Somewhat important","Somewhat unimportant",NA,NA,"Somewhat important","Somewhat unimportant","Somewhat important","Neither or N/A","Neither or N/A","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Moved in with boyfriend",NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Selected","No",NA,47.76,-122.34912,53033020700,53033020700,47.69249,-122.11084,"No","Shoreline","Not Displaced",2,1,1,NA,NA,NA,269.261424212965,134.630712106482,2801.30845201548,0,"$150,000 or more","Household with children",NA,NA
"533",191034093,191034093,"rSurvey","UV 30%",NA,2019,"Home not in Seattle","King","King",NA,NA,11601,"Fremont","Not RGC","Not RGC","Seattle",7,NA,"Tuesday","1 person","1 person","1 vehicle","Household size = 1, Householder under age 35","Under 35 years, no kids","$100,000 or more","$100,000 or more","$75,000+","$150,000-$199,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,3,"1","No","Rent","Less than a year","Townhouse (attached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033007900,530330079005003,530330079005,11604,53033007900,"in Seattle",NA,"Seattle",555,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Somewhat important","Somewhat important","Somewhat unimportant",NA,NA,"Neither or N/A","Very unimportant","Somewhat important","Somewhat important","Very important","Not Selected","Not Selected","Not Selected","Selected","Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Getting married in July",NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Not Selected","No",NA,47.65344,-122.35315,53033004900,53033004902,47.61835,-122.30921,"Yes","Seattle","Not Displaced",1,0,1,NA,NA,NA,14.1192948210812,7.0596474105406,13.488229095179,0,"$150,000 or more","Household excl. age 18-34","White Only","White"
"534",191011126,191011126,"rSurvey","UV 50%",NA,2019,"Home in Seattle","King","King",NA,NA,11602,"Ravenna","Seattle University Community","RGC","Seattle",7,NA,"Thursday","3 people","3 people","1 vehicle","Household includes children under 5","Household has kids","Under $25,000","Under $25,000","Under $75,000","Under $10,000","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,8,"1","No","Rent","Less than a year","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033005301,530330053012001,530330053012,11602,53033005301,"in Seattle","Seattle University Community","Seattle",282,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Somewhat important","Very important","Somewhat important",NA,NA,"Somewhat important","Somewhat important","Neither or N/A","Somewhat important","Very important","Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Got into family housing",NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","Yes","Selected","Not Selected","No",NA,47.66455,-122.29707,53033004301,53033004301,47.66357,-122.31228,"Yes","Seattle","Displaced",2,1,0,NA,NA,NA,158.157730860448,79.078865430224,158.075235212005,1,"Under $25,000","Household with children",NA,NA
"535",191037223,191037223,"rMove","UV 50%",NA,2019,"Home in Seattle","King","King",NA,NA,11602,"Ravenna","Seattle University Community","RGC","Seattle",6,NA,"Tuesday","3 people","3 people","1 vehicle","Household includes children under 5","Household has kids","$25,000-$49,999","$25,000-$49,999","Under $75,000","$25,000-$34,999","Missing: Skip Logic","Asian","POC","Asian POC","No",NA,NA,NA,NA,NA,NA,NA,NA,64,"4","No","Rent","Less than a year","Building with 3 or fewer apartments/condos","3-5 months of the year",NA,NA,"Yes, previous home was in Washington",NA,53033005302,530330053022007,530330053022,11602,53033005302,"in Seattle","Seattle University Community","Seattle",305,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Dorm or institutional housing","Somewhat important","Very important","Very important",NA,NA,"Neither or N/A","Very unimportant","Somewhat important","Somewhat important","Somewhat important","Not Selected","Not Selected","Not Selected","Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Have a baby and had to leave dorm",NA,NA,"Selected rMove when offered","Missing: Skip Logic",NA,"No","No","Selected","Not Selected","No",NA,47.66455,-122.29707,53033004301,53033004301,47.65389,-122.31495,"Yes","Seattle","Displaced",2,1,1,NA,NA,NA,137.631356743889,68.8156783719445,118.60466715722,1,"$25,000-$49,999","Household with children",NA,NA
"536",191006560,191006560,"rSurvey","King - Over - Low",NA,2019,"Home not in Seattle","King","King",NA,NA,11613,"(None)","Not RGC","Not RGC","Kent",5,NA,"Wednesday","2 people","2 people","1 vehicle","Household size > 1, Householder age 35 - 64","35-64","$25,000-$49,999","$25,000-$49,999","Under $75,000","$35,000-$49,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,5,"1","No","Rent","Between 1 and 2 years","Building with 3 or fewer apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033031909,530330319091007,530330319091,11610,53033031909,"outside Seattle",NA,"Unincorporated King County",1314,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 3 or fewer apartments/condos","Somewhat important","Very important","Very unimportant",NA,NA,"Somewhat important","Very unimportant","Very important","Somewhat important","Very important","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","Yes","Selected","Not Selected","No",NA,47.38822,-122.19214,53033029408,53033029408,47.44421,-122.15036,"No","Kent","Displaced",2,0,1,NA,NA,NA,260.768663109314,130.384331554657,249.996967590532,1,"$25,000-$49,999","Household age 35-64","White Only","White"
"537",191011832,191011832,"rSurvey","UV 60%",NA,2019,"Home in Seattle","King","King",NA,NA,11603,"Upper Queen Anne","Not RGC","Not RGC","Seattle",4,NA,"Tuesday","2 people","2 people","1 vehicle","Household size > 1, Householder under age 35","Under 35 years, no kids","$50,000-$74,999","$50,000-$74,999","Under $75,000","$50,000-$74,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,6,"1","No","Rent","Between 3 and 5 years","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033007000,530330070005002,530330070005,11603,53033007000,"in Seattle","Seattle Uptown","Seattle",398,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Neither or N/A","Very important","Very important",NA,NA,"Very unimportant","Neither or N/A","Somewhat important","Somewhat important","Very important","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Not Selected","No",NA,47.63027,-122.3595,53033007000,53033007001,47.62598,-122.35963,"Yes","Seattle","Not Displaced",2,0,1,NA,NA,NA,8.48063409104529,4.24031704552265,8.26616022302008,0,"$50,000-$74,999","Household excl. age 18-34","White Only","White"
"538",191026972,191026972,"rSurvey","UV 15%",NA,2019,"Home not in Seattle","King","King",NA,NA,11601,"Ballard","Not RGC","Not RGC","Seattle",1,NA,"Tuesday","2 people","2 people","1 vehicle","Household size > 1, Householder age 65+","65 years or older","$100,000 or more","$100,000 or more","$75,000+","$100,000-$149,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,10,"1","No","Rent","Between 1 and 2 years","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033022500,530330225005009,530330225005,11607,53033022500,"outside Seattle",NA,"Kirkland",1666,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Very unimportant","Very unimportant","Neither or N/A",NA,NA,"Very unimportant","Very unimportant","Neither or N/A","Very unimportant","Somewhat important","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","MOVED TO RETIREMENT HOME",NA,NA,"Declined rMove when offered","None - prefer not to receive a gift card",NA,"No","No","Missing: Skip Logic","Missing: Skip Logic","No",NA,47.66963,-122.38852,53033003200,53033003201,47.67537,-122.20316,"Yes","Seattle","Not Displaced",2,0,0,NA,NA,NA,30.6206500049365,15.3103250024683,83.3022926032993,0,"$100,000-$149,999","Household excl. age 18-34","White Only","White"
"539",191047214,191047214,"rSurvey","UV 50%",NA,2019,"Home in Seattle","King","King",NA,NA,11603,"Denny Triangle","Seattle Downtown","RGC","Seattle",4,NA,"Wednesday","1 person","1 person","1 vehicle","Household size = 1, Householder age 65+","65 years or older","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,2,"1","No","Own/paying mortgage","Less than a year","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033008300,530330083002014,530330083002,11603,53033008300,"in Seattle","Seattle First Hill/Capitol Hill","Seattle",570,"Not Selected",NA,"Missing: Skip Logic",NA,"Other","Building with 4 or more apartments/condos","Neither or N/A","Very unimportant","Very unimportant",NA,NA,"Somewhat unimportant","Neither or N/A","Neither or N/A","Very unimportant","Very unimportant","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Moved to senior living",NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Not Selected","No",NA,47.6194,-122.33396,53033007300,53033007303,47.61263,-122.32924,"Yes","Seattle","Not Displaced",1,0,0,NA,NA,NA,9.90076419288961,4.95038209644481,8.98862397204429,0,"Prefer not to answer","Household age 65+","White Only","White"
"540",191049981,191049981,"rSurvey","UV 50%",NA,2019,"Home in Seattle","King","King",NA,NA,11603,"Denny Triangle","Seattle Downtown","RGC","Seattle",5,NA,"Wednesday","1 person","1 person","1 vehicle","Household size = 1, Householder age 65+","65 years or older","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","Prefer not to answer","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,0,"1","No","Rent","Less than a year","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033009600,530330096001013,530330096001,11605,53033009600,"in Seattle",NA,"Seattle",679,"Not Selected",NA,"Missing: Skip Logic",NA,"Owned/paid mortgage","Single-family house (detached house)","Neither or N/A","Somewhat important","Neither or N/A",NA,NA,"Neither or N/A","Neither or N/A","Very important","Very important","Very important","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","downsizing and retirement",NA,NA,"Missing: Skip Logic","Starbucks mailed gift card (will take longer to arrive)",NA,"No","No","Missing: Skip Logic","Missing: Skip Logic","No",NA,47.6194,-122.33396,53033007300,53033007303,47.58197,-122.37804,"Yes","Seattle","Not Displaced",1,0,0,NA,NA,NA,9.90076419288961,4.95038209644481,8.98862397204429,0,"Prefer not to answer","Household age 65+","White Only","White"
"541",191039718,191039718,"rMove","UV 50%",NA,2019,"Home in Seattle","King","King",NA,NA,11603,"Denny Triangle","Seattle Downtown","RGC","Seattle",4,NA,"Tuesday","2 people","2 people","1 vehicle","Household size > 1, Householder age 65+","65 years or older","$100,000 or more","$100,000 or more","Prefer not to answer","Prefer not to answer","$100,000 or more","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,57,"3","No","Other","Between 1 and 2 years","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033006400,530330064001002,530330064001,11604,53033006400,"in Seattle",NA,"Seattle",411,"Not Selected",NA,"Missing: Skip Logic",NA,"Owned/paid mortgage","Single-family house (detached house)","Neither or N/A","Somewhat important","Very unimportant",NA,NA,"Neither or N/A","Neither or N/A","Very unimportant","Very important","Somewhat important","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","moved to retirement community",NA,NA,"Selected rMove when offered","Missing: Skip Logic",NA,"No","No","Selected","Not Selected","No",NA,47.6194,-122.33396,53033007300,53033007303,47.63181,-122.30198,"Yes","Seattle","Displaced",2,0,0,NA,NA,NA,9.59775142145425,4.79887571072712,12.0317719687272,1,"Prefer not to answer","Household age 65+","White Only","White"
"542",191018670,191018670,"rSurvey","UV 20%",NA,2019,"Home not in Seattle","King","King",NA,NA,11601,"Aurora-Licton Springs","Not RGC","Not RGC","Seattle",7,NA,"Thursday","2 people","2 people","1 vehicle","Household size > 1, Householder under age 35","Under 35 years, no kids","$100,000 or more","$100,000 or more","$75,000+","$200,000-$249,999","Missing: Skip Logic","Asian","POC","Asian POC","No",NA,NA,NA,NA,NA,NA,NA,NA,4,"1","Yes","Own/paying mortgage","Between 2 and 3 years","Townhouse (attached house)","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033006700,530330067001004,530330067001,11603,53033006700,"in Seattle","Seattle South Lake Union","Seattle",403,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Very important","Very important","Very unimportant",NA,NA,"Neither or N/A","Very unimportant","Somewhat important","Somewhat important","Somewhat unimportant","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Not Selected","No",NA,47.69667,-122.3491,53033001800,53033001800,47.6275,-122.34212,"Yes","Seattle","Not Displaced",2,0,2,NA,NA,NA,25.4863872441237,12.7431936220619,27.8122362288697,0,"$150,000 or more","Household excl. age 18-34",NA,NA
"543",191007070,191007070,"rMove","UV 25%",NA,2019,"Home in Seattle","King","King",NA,NA,11605,"Morgan Junction","Not RGC","Not RGC","Seattle",4,NA,"Tuesday","1 person","1 person","1 vehicle","Household size = 1, Householder under age 35","Under 35 years, no kids","$25,000-$49,999","$25,000-$49,999","Under $75,000","$35,000-$49,999","Missing: Skip Logic","Hispanic","POC","Non-Asian POC","No",NA,NA,NA,NA,NA,NA,NA,NA,64,"4","No","Rent","Less than a year","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033028000,530330280003019,530330280003,11611,53033028000,"outside Seattle",NA,"Burien",986,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Somewhat unimportant","Very important","Very unimportant",NA,NA,"Somewhat important","Somewhat unimportant","Neither or N/A","Somewhat unimportant","Very important","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Selected rMove when offered","Missing: Skip Logic",NA,"No","No","Selected","Not Selected","No",NA,47.54172,-122.38761,53033010600,53033010602,47.46809,-122.32696,"Yes","Seattle","Displaced",1,0,1,NA,NA,NA,306.883536178132,153.441768089066,398.991532136005,1,"$25,000-$49,999","Household excl. age 18-34",NA,NA
"544",191011870,191011870,"rSurvey","UV 30%",NA,2019,"Home in Seattle","King","King",NA,NA,11605,"Westwood-Highland Park","Not RGC","Not RGC","Seattle",4,NA,"Tuesday","2 people","2 people","1 vehicle","Household size > 1, Householder age 35 - 64","35-64","$100,000 or more","$100,000 or more","$75,000+","$100,000-$149,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,10,"1","Yes","Own/paying mortgage","Less than a year","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033008200,530330082002000,530330082002,11603,53033008200,"in Seattle","Seattle First Hill/Capitol Hill","Seattle",572,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Very important","Very important","Neither or N/A",NA,NA,"Neither or N/A","Very unimportant","Somewhat important","Very important","Somewhat important","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Declined rMove when offered","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Not Selected","No",NA,47.52335,-122.36416,53033011402,53033011402,47.60937,-122.32935,"Yes","Seattle","Not Displaced",2,0,1,NA,NA,NA,15.0712393915603,7.53561969578015,13.3511774633421,0,"$100,000-$149,999","Household age 35-64","White Only","White"
"545",191031913,191031913,"rSurvey","UV 20%",NA,2019,"Home in Seattle","King","King",NA,NA,11604,"Pike/Pine","Seattle First Hill/Capitol Hill","RGC","Seattle",7,NA,"Thursday","2 people","2 people","1 vehicle","Household size > 1, Householder age 35 - 64","35-64","$100,000 or more","$100,000 or more","$75,000+","$150,000-$199,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,3,"1","No","Rent","Less than a year","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033008002,530330080021004,530330080021,11603,53033008002,"in Seattle","Seattle Downtown","Seattle",481,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Neither or N/A","Somewhat unimportant","Somewhat unimportant",NA,NA,"Somewhat important","Somewhat unimportant","Somewhat important","Very important","Very important","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","construction and noise",NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","No","Selected","Not Selected","No",NA,47.61602,-122.32045,53033007500,53033007502,47.61146,-122.34268,"Yes","Seattle","Not Displaced",2,0,2,NA,NA,NA,25.4992872783997,12.7496436391998,38.1703488949235,0,"$150,000 or more","Household age 35-64","White Only","White"
"546",191018612,191018612,"rSurvey","UV 20%",NA,2019,"Home in Seattle","King","King",NA,NA,11603,"Pike/Pine","Seattle First Hill/Capitol Hill","RGC","Seattle",5,NA,"Tuesday","1 person","1 person","0 (no vehicles)","Household size = 1, Householder under age 35","Under 35 years, no kids","$100,000 or more","$100,000 or more","$75,000+","$200,000-$249,999","Missing: Skip Logic","White Only","Non-POC","Non-POC","No",NA,NA,NA,NA,NA,NA,NA,NA,5,"1","Yes","Rent","Less than a year","Building with 4 or more apartments/condos","12 months",NA,NA,"Yes, previous home was in Washington",NA,53033008100,530330081001004,530330081001,11603,53033008100,"in Seattle","Seattle Downtown","Seattle",519,"Not Selected",NA,"Missing: Skip Logic",NA,"Rent","Building with 4 or more apartments/condos","Very important","Somewhat important","Somewhat unimportant",NA,NA,"Somewhat unimportant","Very unimportant","Very unimportant","Very important","Very important","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected","Not Selected",NA,NA,NA,"Missing: Skip Logic","Amazon e-gift card (delivered by email)",NA,"No","Yes","Selected","Not Selected","No",NA,47.618,-122.3271,53033007402,53033007406,47.60647,-122.33817,"Yes","Seattle","Not Displaced",1,0,1,NA,NA,NA,25.4863872441237,12.7431936220619,66.1635558660037,0,"$150,000 or more","Household excl. age 18-34","White Only","White"
